25;010300042;1;|01110042|01110042|01110042|01110042;;;600;617;6;272;598;2;;;272;;;;
32;010300042;1;;CHCA4E1A00011868;;;;;;;;;;;;272;265;7
25;010300043;1;|01110043|01110043|01110043|01110043;;;700;706;7;296;699;1;;;296;;;;
32;010300043;1;;ELZA4E2A00016069;;;;;;;;;;;;296;286;10
25;010300044;1;|01110044|01110044|01110044|01110044;;;500;451;6;180;499;1;;;180;;;;
32;010300044;1;;CHCA4E1A00011451;;;;;;;;;;;;180;176;4
25;010300045;1;|01110045|01110045|01110045|01110045;;;500;438;6;170;499;1;;;170;;;;
32;010300045;1;;CGEA4E0A00007804;;;;;;;;;;;;170;167;3
25;010300046;1;|01110046|01110046|01110046|01110046;;;600;601;9;272;599;1;;;272;;;;
32;010300046;1;;CHCA4E1A00009695;;;;;;;;;;;;272;268;4
25;010300047;1;|01110047|01110047|01110047|01110047;;;700;249;11;249;699;1;;;249;;;;
32;010300047;1;;EPDA4E2A00019207;;;;;;;;;;;;249;244;5
25;010300048;1;|01110048|01110048|01110048|01110048;;;700;637;4;264;699;1;;;264;;;;
32;010300048;1;;ELZA4E2A00016207;;;;;;;;;;;;264;254;10
25;010300049;1;|01110049|01110049|01110049|01110049;;;600;600;5;232;599;1;;;232;;;;
32;010300049;1;;CHCA4E1A00011406;;;;;;;;;;;;232;225;7
26;010300050;1;|01120001|01120001|01120001|01120001|01120001|01120001|01120001|01120001;;;500;444;7;220;335;1;218;164;54;3;161;158;3
27;010300050;1;|01130050|01130050|01130050|01130050|01130050|01130050;EPDA4E2A00019284;1;;;;;;;;;;;54;52;2
25;010300051;1;|01110051|01110051|01110051|01110051;;;600;618;7;272;599;1;;;272;;;;
32;010300051;1;;ELZA4E2A00016146;;;;;;;;;;;;272;260;12
25;010300052;1;|01110052|01110052|01110052|01110052;;;400;417;9;184;399;1;;;184;;;;
32;010300052;1;;CHCA4E1A00012153;;;;;;;;;;;;184;180;4
25;010300053;1;|01110053|01110053|01110053|01110053;;;600;562;5;224;599;1;;;224;;;;
32;010300053;1;;ELZA4E2A00017787;;;;;;;;;;;;224;213;11
25;010300054;1;|01110054|01110054|01110054|01110054;;;600;589;9;215;599;1;;;215;;;;
32;010300054;1;;CGEA4E0A00007305;;;;;;;;;;;;215;209;6
25;010300055;1;|01110055|01110055|01110055|01110055;;;600;529;6;186;599;1;;;186;;;;
32;010300055;1;;CHCA4E1A00008993;;;;;;;;;;;;186;180;6
25;010300056;1;|01110056|01110056|01110056|01110056;;;600;579;5;221;599;1;;;221;;;;
32;010300056;1;;CHCA4E1A00013377;;;;;;;;;;;;221;214;7
25;010300057;1;|01110057|01110057|01110057|01110057;;;600;631;0;237;599;1;;;237;;;;
32;010300057;1;;ELZA4E2A00015868;;;;;;;;;;;;237;231;6
25;010300058;1;|01110058|01110058|01110058|01110058;;;600;606;6;235;599;1;;;235;;;;
32;010300058;1;;ELZA4E2A00015281;;;;;;;;;;;;235;228;7
25;010300059;1;|01110059|01110059|01110059|01110059;;;600;620;9;231;599;1;;;231;;;;
32;010300059;1;;CHCA4E1A00010376;;;;;;;;;;;;231;225;6
25;010300060;1;|01110060|01110060|01110060|01110060;;;600;549;10;194;598;2;;;194;;;;
32;010300060;1;;CHCA4E1A00012319;;;;;;;;;;;;194;190;4
25;010300061;1;|01110061|01110061|01110061|01110061;;;500;499;7;209;499;1;;;209;;;;
32;010300061;1;;CHCA4E1A00012880;;;;;;;;;;;;209;195;14
25;010300062;1;|01110062|01110062|01110062|01110062;;;500;451;4;149;499;1;;;149;;;;
32;010300062;1;;CHCA4E1A00011709;;;;;;;;;;;;149;147;2
25;010300063;1;|01110063|01110063|01110063|01110063;;;500;472;6;173;499;1;;;173;;;;
32;010300063;1;;ELZA4E2A00018259;;;;;;;;;;;;173;167;6
25;010300064;1;|01110064|01110064|01110064|01110064;;;600;605;8;188;599;1;;;188;;;;
32;010300064;1;;ELZA4E2A00016200;;;;;;;;;;;;188;183;5
