key,clicks,impressions,ctr,position
https://electionsbg.com/candidate/Ивайло Миленов Желев,5.0,27.0,0.1852,4.85
https://electionsbg.com/section/151600033,5.0,27.0,0.1852,6.19
https://electionsbg.com/candidate/Адриана Атанасова Чиплакова/,5.0,27.0,0.1852,8.93
https://electionsbg.com/candidate/Калин Орлинов Кръстев,5.0,25.0,0.2,5.12
https://electionsbg.com/candidate/Здравко Александров Огнянов/,5.0,25.0,0.2,6.52
https://electionsbg.com/candidate/Радост Иванова Вълчева-Генчева/,5.0,25.0,0.2,7.16
https://electionsbg.com/candidate/Виктор Севдалинов Рушанов,5.0,25.0,0.2,7.32
https://electionsbg.com/candidate/Мария Венциславова Филипова-райчева,5.0,24.0,0.20829999999999999,6.88
https://electionsbg.com/candidate/Таня Петрова Бекярова-стоянова,5.0,23.0,0.21739999999999998,5.0
https://electionsbg.com/candidate/Стефан Василев Шербетов/,5.0,22.0,0.2273,5.09
https://electionsbg.com/section/221600007,5.0,22.0,0.2273,6.64
https://electionsbg.com/candidate/Мартин Валентинов Димитров,5.0,22.0,0.2273,8.05
https://electionsbg.com/person/dragomir-dzhovanov-nikolov-fa66ce,5.0,21.0,0.23809999999999998,2.81
https://electionsbg.com/section/172600030,5.0,21.0,0.23809999999999998,3.86
https://electionsbg.com/candidate/Десислава Христова Христозова,5.0,21.0,0.23809999999999998,4.57
https://electionsbg.com/sections/56561,5.0,21.0,0.23809999999999998,4.57
https://electionsbg.com/candidate/Георги Николаев Стойчев,5.0,21.0,0.23809999999999998,5.57
https://electionsbg.com/candidate/Даниел Кирилов Митев/donations,5.0,21.0,0.23809999999999998,6.33
https://electionsbg.com/section/262000025,5.0,20.0,0.25,4.5
https://electionsbg.com/section/212400005,5.0,20.0,0.25,6.2
https://electionsbg.com/candidate/Стоян Веселинов Александров/donations,5.0,20.0,0.25,6.3
https://electionsbg.com/candidate/Екатерина Иванова Рангелова,5.0,18.0,0.2778,3.83
https://electionsbg.com/candidate/Селин Сезгинова Исмаилова,5.0,18.0,0.2778,6.17
https://electionsbg.com/person/stepan-aleksandrov-dikarlo-cd87a8,5.0,18.0,0.2778,6.78
https://electionsbg.com/candidate/Стефан Атанасов Куртев,5.0,17.0,0.29410000000000003,2.88
https://electionsbg.com/candidate/Анабел Светославова Стойкова,5.0,17.0,0.29410000000000003,3.29
https://electionsbg.com/candidate/Георгица Огнемирова Пенчева-Парушева/,5.0,16.0,0.3125,1.81
https://electionsbg.com/candidate/Хади Ахмад Хамзе,5.0,16.0,0.3125,5.0
https://electionsbg.com/candidate/Николай Тодоров Гаджев,5.0,16.0,0.3125,5.94
https://electionsbg.com/section/303000123,5.0,16.0,0.3125,6.75
https://electionsbg.com/section/104800020,5.0,16.0,0.3125,7.56
https://electionsbg.com/candidate/Валери Иванов Копчев,5.0,16.0,0.3125,7.81
https://electionsbg.com/candidate/Гергана Страхилова Божкова,5.0,16.0,0.3125,7.81
https://electionsbg.com/en/candidate/Стефан Иванов Цанков/,5.0,15.0,0.3333,4.87
https://electionsbg.com/section/111800076,5.0,15.0,0.3333,4.93
https://electionsbg.com/section/282400016,5.0,15.0,0.3333,5.93
https://electionsbg.com/candidate/Анета Стоева Вълкова,5.0,15.0,0.3333,7.47
https://electionsbg.com/candidate/Мустафа Сали Вели,5.0,15.0,0.3333,7.47
https://electionsbg.com/candidate/Мариям Саркис Сакъз,5.0,15.0,0.3333,8.8
https://electionsbg.com/candidate/Ахмед Мустафа Чолак/,5.0,14.0,0.35710000000000003,8.29
"https://electionsbg.com/candidate/Веселина Ангелова 
Таскова-Йорданова/donations",5.0,14.0,0.35710000000000003,8.57
https://electionsbg.com/candidate/Стоян Лазаров Пърличков,5.0,13.0,0.3846,3.54
https://electionsbg.com/en/candidate/Мариям Саркис Сакъз,5.0,13.0,0.3846,4.46
https://electionsbg.com/candidate/Силвия Николова Матикова-Тамбурова/,5.0,13.0,0.3846,5.15
https://electionsbg.com/section/273600016,5.0,13.0,0.3846,7.85
https://electionsbg.com/sections/43325,5.0,13.0,0.3846,17.38
https://electionsbg.com/candidate/Неджми Адем Джелил,5.0,12.0,0.4167,1.33
https://electionsbg.com/candidate/Йоан Николаев Иванов,5.0,12.0,0.4167,2.58
https://electionsbg.com/candidate/Владимир Иванов Робов,5.0,12.0,0.4167,4.58
https://electionsbg.com/section/171700012,5.0,12.0,0.4167,5.67
https://electionsbg.com/candidate/Калоян Петков Петков,5.0,12.0,0.4167,6.08
https://electionsbg.com/candidate/Вяра Леонидова Станкова/donations,5.0,11.0,0.4545,3.18
https://electionsbg.com/section/310700020,5.0,11.0,0.4545,3.18
https://electionsbg.com/candidate/Ахмед Гюрсялов Курбанов,5.0,11.0,0.4545,3.82
https://electionsbg.com/sections/35239,5.0,11.0,0.4545,3.91
https://electionsbg.com/candidate/Нелия Жекова Жекова,5.0,11.0,0.4545,5.18
https://electionsbg.com/candidate/Радина Стойнова Гечева/,5.0,11.0,0.4545,5.18
https://electionsbg.com/candidate/Димитър Радостинов Радков/,5.0,11.0,0.4545,5.36
https://electionsbg.com/candidate/Бойко Петров Кафеджиев,5.0,11.0,0.4545,6.09
https://electionsbg.com/sections/32010,5.0,10.0,0.5,2.5
https://electionsbg.com/section/201000427,5.0,10.0,0.5,4.4
https://electionsbg.com/candidate/Георги Асенов Чумпалов/,5.0,9.0,0.5556,2.89
https://electionsbg.com/candidate/Кунчо Тодоров Кунев,5.0,9.0,0.5556,3.78
https://electionsbg.com/candidate/Пенка Костова Римпапова/,5.0,9.0,0.5556,4.11
https://electionsbg.com/section/191300006,5.0,8.0,0.625,2.5
https://electionsbg.com/section/172300034,5.0,8.0,0.625,4.5
https://electionsbg.com/settlement/48859,5.0,7.0,0.7143,5.29
https://electionsbg.com/candidate/Ерсан Ерхан Марем,5.0,6.0,0.8332999999999999,1.83
https://electionsbg.com/section/132000026,5.0,6.0,0.8332999999999999,2.0
https://electionsbg.com/sections/73821,5.0,5.0,1.0,2.2
https://electionsbg.com/candidate/Стоил Василев Йочев,4.0,630.0,0.0063,10.03
https://electionsbg.com/candidate/Живко Бончев Желев,4.0,197.0,0.0203,7.75
https://electionsbg.com/candidate/Олег Михайлов Немечкин,4.0,155.0,0.0258,9.29
https://electionsbg.com/candidate/Светла Вълканова Коджабашева/,4.0,127.0,0.0315,8.55
https://electionsbg.com/settlement/17912/,4.0,91.0,0.044000000000000004,8.22
https://electionsbg.com/section/273600017,4.0,83.0,0.0482,45.48
https://electionsbg.com/candidate/Тодор Данаилов Софрониев,4.0,76.0,0.0526,9.0
https://electionsbg.com/candidate/Витко Димов Вичев/,4.0,73.0,0.0548,5.15
https://electionsbg.com/candidate/Коста Петров Костов,4.0,70.0,0.0571,7.41
https://electionsbg.com/candidate/Георги Христов Митов/,4.0,66.0,0.060599999999999994,7.45
https://electionsbg.com/candidate/Дамян Диянов Попов,4.0,61.0,0.06559999999999999,5.84
https://electionsbg.com/candidate/Даниела Андреева Георгиева/,4.0,60.0,0.0667,7.48
https://electionsbg.com/candidate/Мирослав Богданов Дачев,4.0,58.0,0.069,5.05
https://electionsbg.com/candidate/Стела Петкова Загорчева-Серафимова/,4.0,58.0,0.069,7.97
https://electionsbg.com/section/181400011,4.0,57.0,0.0702,8.26
https://electionsbg.com/candidate/Стефан Александров Белчев/,4.0,57.0,0.0702,9.61
https://electionsbg.com/candidate/Юсмен Шакир Юсмен/,4.0,53.0,0.0755,8.15
https://electionsbg.com/candidate/Славчо Стойчев Гургулеев,4.0,52.0,0.07690000000000001,9.6
https://electionsbg.com/candidate/Росен Атанасов Неделев,4.0,51.0,0.0784,7.1
https://electionsbg.com/candidate/Ивайло Елков Цеков,4.0,47.0,0.0851,4.98
https://electionsbg.com/candidate/Ивелина Филчева Такева-беберова,4.0,46.0,0.087,3.96
https://electionsbg.com/candidate/Виктория Василева Мучанова,4.0,46.0,0.087,6.61
https://electionsbg.com/sections/69448,4.0,46.0,0.087,6.67
https://electionsbg.com/candidate/Костадин Тодоров Джигов,4.0,44.0,0.0909,6.82
https://electionsbg.com/sections/00182,4.0,44.0,0.0909,7.52
https://electionsbg.com/candidate/Тони Владов Попов,4.0,43.0,0.09300000000000001,8.35
https://electionsbg.com/candidate/Юлия Георгиева Чортленева,4.0,42.0,0.09519999999999999,6.19
https://electionsbg.com/sections/38902,4.0,42.0,0.09519999999999999,7.67
https://electionsbg.com/candidate/Даниел Димитров Керемидчиев,4.0,41.0,0.09759999999999999,6.8
https://electionsbg.com/section/050100006,4.0,41.0,0.09759999999999999,9.12
https://electionsbg.com/candidate/Георги Стоянов Маринчешки,4.0,39.0,0.1026,4.51
https://electionsbg.com/section/031600005,4.0,39.0,0.1026,46.59
https://electionsbg.com/candidate/Десислава Милкова Панталеева/,4.0,38.0,0.10529999999999999,7.74
https://electionsbg.com/sections/51319,4.0,37.0,0.1081,6.89
https://electionsbg.com/sections/AT,4.0,36.0,0.11109999999999999,4.44
https://electionsbg.com/candidate/Исай Младенов Милев,4.0,35.0,0.1143,6.43
https://electionsbg.com/section/071200022,4.0,34.0,0.1176,6.62
https://electionsbg.com/sections/68134-2518/,4.0,34.0,0.1176,8.32
https://electionsbg.com/candidate/Иван Ценков Соколарски,4.0,33.0,0.12119999999999999,5.82
https://electionsbg.com/section/271200029,4.0,33.0,0.12119999999999999,9.12
https://electionsbg.com/sections/LU,4.0,33.0,0.12119999999999999,17.12
https://electionsbg.com/candidate/Стела Мариянова Маринова,4.0,32.0,0.125,4.53
https://electionsbg.com/candidate/Тунай Сюлейманов Хюсеинов,4.0,32.0,0.125,5.75
https://electionsbg.com/candidate/Илдърай Кязим Мустафа,4.0,31.0,0.129,3.03
https://electionsbg.com/candidate/Тинка Щерева Милчева/,4.0,31.0,0.129,6.0
https://electionsbg.com/candidate/Ивайло Петков Колегов,4.0,31.0,0.129,6.16
https://electionsbg.com/candidate/Валентин Петков Петров/,4.0,31.0,0.129,6.29
https://electionsbg.com/candidate/Радостин Георгиев Димитров,4.0,30.0,0.1333,5.47
https://electionsbg.com/section/131900042,4.0,30.0,0.1333,6.33
https://electionsbg.com/section/152400225,4.0,29.0,0.1379,47.34
https://electionsbg.com/candidate/Явор Николаев Нанев,4.0,28.0,0.1429,2.64
https://electionsbg.com/sections/59080,4.0,28.0,0.1429,3.79
https://electionsbg.com/candidate/Илиян Йорданов Еленков,4.0,28.0,0.1429,5.68
https://electionsbg.com/candidate/Веселин Бисеров Веселинов,4.0,28.0,0.1429,5.75
https://electionsbg.com/candidate/Павлин Любомиров Александров,4.0,28.0,0.1429,6.36
https://electionsbg.com/candidate/Едис Рухиев Даудов,4.0,28.0,0.1429,7.14
https://electionsbg.com/sections/27632,4.0,28.0,0.1429,9.43
https://electionsbg.com/candidate/Ева Евгениева Марчева,4.0,28.0,0.1429,10.07
https://electionsbg.com/section/140800003,4.0,27.0,0.1481,6.67
https://electionsbg.com/section/021500004,4.0,27.0,0.1481,127.19
https://electionsbg.com/section/013300088,4.0,26.0,0.15380000000000002,3.58
https://electionsbg.com/section/222700005,4.0,26.0,0.15380000000000002,7.08
https://electionsbg.com/candidate/Симеон Кирилов Симеонов,4.0,25.0,0.16,6.8
https://electionsbg.com/sections/62517,4.0,25.0,0.16,54.96
https://electionsbg.com/sections/46406,4.0,25.0,0.16,57.44
https://electionsbg.com/candidate/Йорданка Георгиева Бърдарска,4.0,24.0,0.16670000000000001,5.71
https://electionsbg.com/section/131900200,4.0,23.0,0.1739,2.22
https://electionsbg.com/candidate/Михаил Петров Ганев,4.0,23.0,0.1739,3.22
https://electionsbg.com/candidate/Мария Илиева Колева/,4.0,23.0,0.1739,3.74
https://electionsbg.com/candidate/Муса Мустафа Аянски,4.0,23.0,0.1739,4.22
https://electionsbg.com/candidate/Сейди Елзеров Абдишев,4.0,23.0,0.1739,5.35
https://electionsbg.com/section/030100006,4.0,23.0,0.1739,5.57
https://electionsbg.com/candidate/Димитър Илиев Чамов,4.0,23.0,0.1739,5.74
https://electionsbg.com/section/220900007,4.0,23.0,0.1739,8.39
https://electionsbg.com/section/221000012,4.0,22.0,0.1818,3.18
https://electionsbg.com/candidate/Наталия Васова Владова-Йорданова/,4.0,22.0,0.1818,4.41
https://electionsbg.com/candidate/Милена Кирилова Хорозова,4.0,22.0,0.1818,6.41
https://electionsbg.com/person/ognyan-ognyanov-lyutakov-e1e326,4.0,22.0,0.1818,10.18
https://electionsbg.com/candidate/Йовелина Нейчева Тихова,4.0,22.0,0.1818,24.45
https://electionsbg.com/candidate/Стоян Веселинов Александров/,4.0,21.0,0.1905,3.33
https://electionsbg.com/candidate/Валери Иванов Копчев/,4.0,21.0,0.1905,3.62
https://electionsbg.com/candidate/Гергана Димитрова Милева,4.0,21.0,0.1905,5.38
https://electionsbg.com/candidate/Детелин Миронов Кюркчиев,4.0,21.0,0.1905,6.0
https://electionsbg.com/candidate/Косьо Димитров Косев,4.0,21.0,0.1905,7.57
https://electionsbg.com/sections/72789,4.0,20.0,0.2,2.95
https://electionsbg.com/candidate/Марат Бен Акудаго Михайлов,4.0,20.0,0.2,4.7
https://electionsbg.com/settlement/03229,4.0,20.0,0.2,5.1
https://electionsbg.com/candidate/Дарка Страхилова Живина,4.0,20.0,0.2,6.15
https://electionsbg.com/person/elena-pavlova-kirilova-shterbakova-631660,4.0,20.0,0.2,6.4
https://electionsbg.com/candidate/Милена Цветкова Христова,4.0,20.0,0.2,6.8
https://electionsbg.com/candidate/Стефани Здравкова Стоянова,4.0,20.0,0.2,9.6
https://electionsbg.com/candidate/Захари Янев Петков,4.0,19.0,0.21050000000000002,5.16
https://electionsbg.com/candidate/Мирослав Недялков Митков,4.0,19.0,0.21050000000000002,5.68
https://electionsbg.com/candidate/Станислав Асенов Асенов/,4.0,19.0,0.21050000000000002,6.21
https://electionsbg.com/section/181600034,4.0,19.0,0.21050000000000002,6.37
https://electionsbg.com/section/131900095,4.0,18.0,0.22219999999999998,5.44
https://electionsbg.com/person/miroslav-raykov-1tatnp,4.0,18.0,0.22219999999999998,6.06
https://electionsbg.com/candidate/Александър Димитров Попов,4.0,18.0,0.22219999999999998,7.78
https://electionsbg.com/section/234608048,4.0,18.0,0.22219999999999998,9.5
https://electionsbg.com/section/130800052,4.0,18.0,0.22219999999999998,84.94
https://electionsbg.com/section/032400037,4.0,17.0,0.2353,6.12
https://electionsbg.com/section/172300003,4.0,17.0,0.2353,6.94
https://electionsbg.com/candidate/Стилиян Валентинов Томов,4.0,17.0,0.2353,8.71
https://electionsbg.com/section/010100017,4.0,16.0,0.25,3.88
https://electionsbg.com/section/263900056,4.0,16.0,0.25,4.19
https://electionsbg.com/candidate/Стефан Руменов Шекеров,4.0,16.0,0.25,4.25
https://electionsbg.com/candidate/Велизар Антонов Методиев,4.0,16.0,0.25,4.31
https://electionsbg.com/section/254621032,4.0,16.0,0.25,4.44
https://electionsbg.com/candidate/Драган Койчев Димов/,4.0,16.0,0.25,4.88
https://electionsbg.com/candidate/Мирослав Недков Манев/,4.0,16.0,0.25,4.94
https://electionsbg.com/candidate/Недка Тонева Тонева,4.0,16.0,0.25,8.56
https://electionsbg.com/section/120400016,4.0,15.0,0.2667,2.13
https://electionsbg.com/candidate/Вероника Бойкова Серафимова/,4.0,15.0,0.2667,3.67
https://electionsbg.com/candidate/Славчо Георгиев Ганчев,4.0,15.0,0.2667,7.87
https://electionsbg.com/candidate/Николай Ганев Димов/,4.0,15.0,0.2667,8.0
https://electionsbg.com/section/183600007,4.0,15.0,0.2667,9.67
https://electionsbg.com/candidate/Есин Едаетов Сеидов/,4.0,14.0,0.2857,1.5
https://electionsbg.com/candidate/Даниел Марио Иванов/,4.0,14.0,0.2857,3.0
https://electionsbg.com/candidate/Ивалина Петрова Христова,4.0,14.0,0.2857,3.64
https://electionsbg.com/section/131900052,4.0,14.0,0.2857,3.71
https://electionsbg.com/sections/11510,4.0,14.0,0.2857,3.93
https://electionsbg.com/candidate/Димитър Иванов Злидолски/,4.0,14.0,0.2857,4.14
https://electionsbg.com/candidate/Юмгюл Мухарем Ахмедова/,4.0,14.0,0.2857,4.29
https://electionsbg.com/candidate/Виктор Валериев Костов,4.0,14.0,0.2857,4.43
https://electionsbg.com/sections/22873,4.0,14.0,0.2857,4.71
https://electionsbg.com/candidate/Вяра Радкова Петрова/,4.0,14.0,0.2857,5.64
https://electionsbg.com/candidate/Паулина Иванова Динева,4.0,14.0,0.2857,6.79
https://electionsbg.com/person/lchezar-borisov-krstev-171d6b,4.0,14.0,0.2857,19.36
https://electionsbg.com/candidate/Анна Иванова Василева,4.0,13.0,0.3077,1.92
https://electionsbg.com/person/aleksandr-valeriev-popov-210549,4.0,13.0,0.3077,2.38
https://electionsbg.com/candidate/Благовеста Петрова Капитанска/,4.0,13.0,0.3077,3.15
https://electionsbg.com/candidate/Салим Исмаилов Кехайов,4.0,13.0,0.3077,3.15
https://electionsbg.com/candidate/Чавдар Петров Здравчев,4.0,13.0,0.3077,4.62
https://electionsbg.com/section/053300003,4.0,13.0,0.3077,5.0
https://electionsbg.com/candidate/Валентина Йорданова Данева,4.0,13.0,0.3077,5.77
https://electionsbg.com/section/030200032,4.0,12.0,0.3333,2.33
https://electionsbg.com/candidate/Траян Красимиров Радуцов/,4.0,12.0,0.3333,3.75
https://electionsbg.com/candidate/Любен Цветанов Ценов/,4.0,12.0,0.3333,4.08
https://electionsbg.com/section/151100018,4.0,12.0,0.3333,4.17
https://electionsbg.com/section/174100009,4.0,12.0,0.3333,4.92
https://electionsbg.com/candidate/Николина Ивайлова Вучкова/,4.0,12.0,0.3333,5.0
https://electionsbg.com/section/203100168,4.0,12.0,0.3333,5.5
https://electionsbg.com/candidate/Далия Юлиева Антова,4.0,12.0,0.3333,5.83
https://electionsbg.com/section/263900018,4.0,12.0,0.3333,6.33
https://electionsbg.com/candidate/Десислава Христова Христозова/,4.0,12.0,0.3333,6.92
https://electionsbg.com/person/boto-tomov-velinov-43c6de/,4.0,12.0,0.3333,7.0
https://electionsbg.com/sections/48859,4.0,12.0,0.3333,7.0
https://electionsbg.com/candidate/Диляна Тодорова Тодорова,4.0,12.0,0.3333,7.33
https://electionsbg.com/section/122400001,4.0,12.0,0.3333,7.83
https://electionsbg.com/sections/35081,4.0,12.0,0.3333,81.17
https://electionsbg.com/candidate/Бейхан Ахмед Арун,4.0,11.0,0.3636,3.27
https://electionsbg.com/section/104800051,4.0,11.0,0.3636,3.55
https://electionsbg.com/candidate/Ваня Симеонова Костова/,4.0,11.0,0.3636,3.91
https://electionsbg.com/section/162205089,4.0,11.0,0.3636,4.55
https://electionsbg.com/section/272200012,4.0,11.0,0.3636,5.09
https://electionsbg.com/sections/16448,4.0,11.0,0.3636,6.45
https://electionsbg.com/candidate/Недялка Атанасова Малакова,4.0,11.0,0.3636,12.82
https://electionsbg.com/person/maya-hristova-miteva-226a99,4.0,10.0,0.4,2.6
https://electionsbg.com/candidate/Драгомир Кирилов Модев/,4.0,10.0,0.4,3.0
https://electionsbg.com/candidate/Борис Вилхелм Точев,4.0,10.0,0.4,3.1
https://electionsbg.com/candidate/Стойне Митков Стойнев/donations,4.0,10.0,0.4,3.2
https://electionsbg.com/candidate/Красимира Лука Джартазанова-Котение/,4.0,10.0,0.4,4.1
https://electionsbg.com/section/113600009,4.0,10.0,0.4,4.9
https://electionsbg.com/section/271200061,4.0,10.0,0.4,5.2
https://electionsbg.com/section/111900025,4.0,10.0,0.4,5.6
https://electionsbg.com/candidate/Адриана Петева Лавчева/,4.0,10.0,0.4,6.7
https://electionsbg.com/person/kiril-dimchov-ravnachki-404297,4.0,10.0,0.4,10.6
https://electionsbg.com/candidate/Исмет Кемал Идриз/,4.0,9.0,0.44439999999999996,2.33
https://electionsbg.com/candidate/Станислав Илиев Кушев/,4.0,9.0,0.44439999999999996,2.67
https://electionsbg.com/candidate/Ясмин Сурай Ахмед,4.0,9.0,0.44439999999999996,2.67
https://electionsbg.com/candidate/Владислав Викторов Цеков/,4.0,9.0,0.44439999999999996,4.67
https://electionsbg.com/person/violeta-andreeva-andreeva-9c13ec,4.0,9.0,0.44439999999999996,5.11
https://electionsbg.com/candidate/Мария Валентинова Вълкова,4.0,9.0,0.44439999999999996,5.44
https://electionsbg.com/sections/11154,4.0,9.0,0.44439999999999996,5.56
https://electionsbg.com/candidate/Натали Христова Петрова,4.0,9.0,0.44439999999999996,5.67
https://electionsbg.com/candidate/Силвия Тодорова Александрова-георгиева,4.0,9.0,0.44439999999999996,5.78
https://electionsbg.com/candidate/Йордан Ангелов Йотов,4.0,9.0,0.44439999999999996,7.33
https://electionsbg.com/sections/56335,4.0,9.0,0.44439999999999996,13.44
https://electionsbg.com/candidate/Златомира Николаева Гарвалова,4.0,8.0,0.5,1.5
https://electionsbg.com/candidate/Василка Георгиева Ламбрева/,4.0,8.0,0.5,2.0
https://electionsbg.com/candidate/Илия Здравков Вачев,4.0,8.0,0.5,2.62
https://electionsbg.com/section/030200018,4.0,8.0,0.5,3.12
https://electionsbg.com/candidate/Байрям Мустафа Гета/,4.0,8.0,0.5,4.0
https://electionsbg.com/person/valya-stefanova-petrova-271eb4,4.0,8.0,0.5,4.5
https://electionsbg.com/sections/58387,4.0,8.0,0.5,6.25
https://electionsbg.com/candidate/Джамал Джамалов Ахмедов,4.0,8.0,0.5,6.62
https://electionsbg.com/candidate/Емрах Акиф Акиф/,4.0,7.0,0.5714,2.0
https://electionsbg.com/section/254621002,4.0,7.0,0.5714,2.0
https://electionsbg.com/candidate/Стефан Симеонов Тошев,4.0,7.0,0.5714,2.29
https://electionsbg.com/candidate/Веселин Маринов Енчевски/,4.0,7.0,0.5714,3.14
https://electionsbg.com/section/234623002,4.0,7.0,0.5714,3.71
https://electionsbg.com/sections/87212,4.0,7.0,0.5714,4.0
https://electionsbg.com/person/veselin-branimirov-borisov-b2e83b/,4.0,7.0,0.5714,10.29
https://electionsbg.com/candidate/Дафин Михалев Терзиев,4.0,6.0,0.6667000000000001,2.33
https://electionsbg.com/candidate/Христо Стоянов Атанасовски/,4.0,6.0,0.6667000000000001,2.5
https://electionsbg.com/section/271200066,4.0,6.0,0.6667000000000001,3.5
https://electionsbg.com/candidate/Марчело Иванов Вълков/,4.0,6.0,0.6667000000000001,5.5
https://electionsbg.com/candidate/Хабил Билгинов Хабилов/,4.0,5.0,0.8,1.0
https://electionsbg.com/section/171300034,4.0,5.0,0.8,1.2
https://electionsbg.com/sections/37544,4.0,5.0,0.8,2.6
https://electionsbg.com/sections/40004,4.0,5.0,0.8,3.6
https://electionsbg.com/candidate/Найден Теодоров Илиев,4.0,5.0,0.8,8.4
https://electionsbg.com/person/desislava-georgieva-bileva-45aecf,4.0,5.0,0.8,16.2
https://electionsbg.com/sections/68148,4.0,4.0,1.0,2.25
https://electionsbg.com/candidate/Недислав Димитров Бончев/,4.0,4.0,1.0,3.0
https://electionsbg.com/sections/16136,4.0,4.0,1.0,3.0
https://electionsbg.com/candidate/Танер Кадир Тюркоглу,3.0,211.0,0.014199999999999999,9.28
https://electionsbg.com/candidate/Атанас Петров Костадинов,3.0,175.0,0.0171,9.94
https://electionsbg.com/candidate/Надя Йорданова Петрова,3.0,170.0,0.0176,8.7
https://electionsbg.com/section/320870306,3.0,113.0,0.0265,8.96
https://electionsbg.com/candidate/Иван Данаилов Иванов,3.0,111.0,0.027000000000000003,8.74
https://electionsbg.com/candidate/Пламен Красимиров Белов/,3.0,105.0,0.0286,9.08
https://electionsbg.com/candidate/Ибрям Алиев Мустафов/,3.0,103.0,0.0291,8.1
https://electionsbg.com/section/265900007,3.0,93.0,0.0323,3.82
https://electionsbg.com/candidate/Дантес Йорданов Денчев,3.0,91.0,0.033,6.64
https://electionsbg.com/candidate/Мариям Саркис Сакъз/,3.0,91.0,0.033,8.08
https://electionsbg.com/candidate/Костадин Илиев Хаджийски,3.0,90.0,0.0333,7.54
https://electionsbg.com/section/131900011,3.0,89.0,0.0337,16.09
https://electionsbg.com/section/113400055,3.0,89.0,0.0337,18.42
https://electionsbg.com/candidate/Пламен Николаев Абровски,3.0,74.0,0.0405,13.51
https://electionsbg.com/section/172500014,3.0,72.0,0.0417,7.78
https://electionsbg.com/en/,3.0,72.0,0.0417,14.6
https://electionsbg.com/sections/37099,3.0,71.0,0.042300000000000004,5.51
https://electionsbg.com/section/172500030,3.0,70.0,0.0429,6.57
https://electionsbg.com/candidate/Валентина Данчева Малупос,3.0,66.0,0.0455,6.14
https://electionsbg.com/candidate/Мирем Хасан Дервиш,3.0,65.0,0.0462,6.58
https://electionsbg.com/section/131900021,3.0,64.0,0.046900000000000004,5.94
https://electionsbg.com/sections/17974,3.0,64.0,0.046900000000000004,7.3
https://electionsbg.com/en/candidate/Марио Василев Смърков/,3.0,59.0,0.0508,3.37
https://electionsbg.com/candidate/Андрея Георгиев Щерев/,3.0,58.0,0.051699999999999996,3.76
https://electionsbg.com/candidate/Дин Ахмед Онбаши,3.0,57.0,0.0526,5.95
https://electionsbg.com/officials/ani-aleksandrova-aleksandrova-naidenova-f79ee1,3.0,57.0,0.0526,7.23
https://electionsbg.com/candidate/Калин Гошев Кръстев,3.0,54.0,0.0556,6.24
https://electionsbg.com/candidate/Васил Йосифов Дойчев/,3.0,53.0,0.056600000000000004,5.42
https://electionsbg.com/candidate/Мирослав Недялков Митков/,3.0,52.0,0.057699999999999994,7.27
https://electionsbg.com/sections/03504,3.0,52.0,0.057699999999999994,8.31
https://electionsbg.com/section/040600043,3.0,52.0,0.057699999999999994,26.33
https://electionsbg.com/candidate/Росен Стоянов Манасиев,3.0,50.0,0.06,6.82
https://electionsbg.com/candidate/Петър Асенов Мазурски/,3.0,50.0,0.06,7.18
https://electionsbg.com/candidate/Георги Богданов Янев/,3.0,50.0,0.06,7.4
https://electionsbg.com/candidate/Тунджай Ремзи Тахир,3.0,50.0,0.06,8.2
https://electionsbg.com/candidate/Стефан Александров Белчев,3.0,49.0,0.061200000000000004,6.86
https://electionsbg.com/candidate/Глория Емилова Данчева,3.0,49.0,0.061200000000000004,7.45
https://electionsbg.com/candidate/Петър Николаев Иванов,3.0,47.0,0.0638,8.74
https://electionsbg.com/candidate/Нели Николаева Андреева,3.0,47.0,0.0638,10.32
https://electionsbg.com/candidate/Иво Георгиев Михайлов/,3.0,45.0,0.0667,6.51
https://electionsbg.com/candidate/Момчил Йорданов Радичков,3.0,45.0,0.0667,7.93
https://electionsbg.com/section/173900006,3.0,45.0,0.0667,26.96
https://electionsbg.com/sections/IT/,3.0,44.0,0.0682,5.89
https://electionsbg.com/section/153700008,3.0,43.0,0.0698,13.93
https://electionsbg.com/candidate/Владислав Иванов Нинов,3.0,42.0,0.07139999999999999,6.0
https://electionsbg.com/candidate/Альоша Исаев Синабов/,3.0,40.0,0.075,7.58
https://electionsbg.com/candidate/Панайот Бориславов Бориславов/,3.0,39.0,0.07690000000000001,7.33
https://electionsbg.com/candidate/Асен Илиев Бабачев,3.0,39.0,0.07690000000000001,9.56
https://electionsbg.com/candidate/Николай Венцеславов Йотов/,3.0,38.0,0.0789,4.66
https://electionsbg.com/candidate/Александър Романов Узунов,3.0,38.0,0.0789,7.53
https://electionsbg.com/section/320870287,3.0,38.0,0.0789,8.32
https://electionsbg.com/candidate/Тефик Ахмедов Парафитов/donations,3.0,38.0,0.0789,8.79
https://electionsbg.com/candidate/Мирем Хасан Дервиш/,3.0,37.0,0.08109999999999999,3.51
https://electionsbg.com/candidate/Вяра Радкова Петрова,3.0,37.0,0.08109999999999999,4.7
https://electionsbg.com/en/candidate/Веселина Ангелова Таскова-Йорданова/,3.0,37.0,0.08109999999999999,7.16
https://electionsbg.com/candidate/Йовка Божидарова Златева,3.0,37.0,0.08109999999999999,7.19
https://electionsbg.com/section/264500005,3.0,37.0,0.08109999999999999,30.51
