1;010300045;1;|3010228|3010228|3010228|3010228|3010228|3010228|3010228|3010228;500;449;18;273;;;227;0;0;0;0;0;273;;;12;;;243;243;;;18;;;;;25
1;010300046;1;|3010223|3010223|3010223|3010223|3010223|3010223|3010223|3010223;700;676;9;404;;;293;2;0;0;0;1;404;;;12;;;392;363;;;29;;;;;12
1;010300047;1;|3010152|3010152|3010152|3010152|3010152|3010152|3010152|3010152;700;682;21;388;;;311;1;0;0;0;0;388;;;15;;;373;332;;;41;;;;;6
1;010300048;1;|3010150|3010150|3010150|3010150|3010150|3010150|3010150|3010150;700;653;8;404;;;294;1;0;0;0;1;404;;;12;;;392;365;;;27;;;;;12
1;010300049;1;|3010148|3010148|3010148|3010148|3010148|3010148|3010148|3010148;700;676;5;381;;;317;2;0;0;0;0;381;;;14;;;367;345;;;22;;;;;8
1;010300050;1;|3010143|3010143|3010143|3010143|3010143|3010143|3010143|3010143;500;460;4;267;;;232;1;0;0;0;0;267;;;7;;;260;240;;;20;;;;;7
1;010300051;1;|3010140|3010140|3010140|3010140|3010140|3010140|3010140|3010140;700;659;3;389;;;308;1;0;0;2;0;389;;;9;;;380;344;;;36;;;;;0
1;010300052;1;|3010136|3010136|3010136|3010136|3010136|3010136|3010136|3010136;500;430;7;257;;;241;2;0;0;0;0;257;;;9;;;248;228;;;20;;;;;5
1;010300053;1;|3010133|3010133|3010133|3010133|3010133|3010133|3010133|3010133;600;590;10;364;;;235;1;0;0;0;0;364;;;15;;;349;318;;;31;;;;;12
1;010300054;1;|3010131|3010131|3010131|3010131|3010131|3010131|3010131|3010131;700;615;9;369;;;329;1;0;0;0;1;369;;;10;;;359;329;;;30;;;;;8
1;010300055;1;|3010385|3010385|3010385|3010385|3010385|3010385|3010385|3010385;700;588;5;319;;;380;1;0;0;0;0;319;;;7;;;312;297;;;15;;;;;2
1;010300056;1;|3010353|3010353|3010353|3010353|3010353|3010353|3010353|3010353;700;606;2;359;;;331;4;0;0;0;0;359;;;9;;;350;324;;;26;;;;;6
1;010300057;1;|3010383|3010383|3010383|3010383|3010383|3010383|3010383|3010383;700;631;5;384;;;315;1;0;0;0;0;384;;;9;;;375;340;;;35;;;;;6
1;010300058;1;|3010381|3010381|3010381|3010381|3010381|3010381|3010381|3010381;700;612;5;366;;;331;3;0;0;0;0;366;;;10;;;356;332;;;24;;;;;6
1;010300059;1;|3010221|3010221|3010221|3010221|3010221|3010221|3010221|3010221;700;362;6;368;;;331;0;1;0;0;0;368;;;9;;;359;330;;;29;;;;;7
1;010300060;1;|3010213|3010213|3010213|3010213|3010213|3010213|3010213|3010213;600;572;3;326;;;272;2;0;0;0;0;326;;;15;;;268;287;;;24;;;;;15
1;010300061;1;|3010380|3010380|3010380|3010380|3010380|3010380|3010380|3010380;500;495;5;311;;;186;3;0;0;0;0;311;;;12;;;299;270;;;29;;;;;12
1;010300062;1;|3010376|3010376|3010376|3010376|3010376|3010376|3010376|3010376;500;494;3;281;;;214;5;0;0;0;0;281;;;9;;;272;247;;;25;;;;;7
1;010300063;1;|3010374|3010374|3010374|3010374|3010374|3010374|3010374|3010374;600;496;5;271;;;328;1;0;0;0;0;271;;;5;;;266;253;;;13;;;;;1
1;010300064;1;|3010375|3010375|3010375|3010375|3010375|3010375|3010375|3010375;700;638;0;372;;;326;2;0;0;0;0;372;;;10;;;372;334;;;28;;;;;7
1;010300065;1;|3010352|3010352|3010352|3010352|3010352|3010352|3010352|3010352;500;485;3;249;;;250;1;0;0;0;0;249;;;6;;;243;223;;;20;;;;;6
1;010300066;1;|3010318|3010318|3010318|3010318|3010318|3010318|3010318|3010318;600;517;5;301;;;297;1;0;0;0;1;301;;;9;;;292;271;;;21;;;;;0
1;010300067;1;|3010314|3010314|3010314|3010314|3010314|3010314|3010314|3010314;600;591;4;318;;;282;0;0;0;0;0;318;;;9;;;309;284;;;25;;;;;9
1;010300068;1;|3010309|3010309|3010309|3010309|3010309|3010309|3010309|3010309;600;565;4;325;;;273;2;0;0;0;0;325;;;5;;;320;291;;;29;;;;;5
1;010300069;1;|3010216|3010216|3010216|3010216|3010216|3010216|3010216|3010216;700;653;3;371;;;328;1;0;0;0;0;371;;;9;;;362;326;;;36;;;;;8
1;010300070;1;|3010370|3010370|3010370|3010370|3010370|3010370|3010370|3010370;700;664;4;349;;;351;0;0;0;0;0;349;;;8;;;341;315;;;26;;;;;8
1;010300071;1;|3010368|3010368|3010368|3010368|3010368|3010368|3010368|3010368;700;635;5;371;;;327;2;0;0;0;0;371;;;7;;;359;345;;;19;;;;;3
1;010300072;1;|3010366|3010366|3010366|3010366|3010366|3010366|3010366|3010366;600;563;10;323;;;276;1;0;0;0;0;323;;;6;;;317;294;;;23;;;;;6
1;010300073;1;|3010364|3010364|3010364|3010364|3010364|3010364|3010364|3010364;600;571;3;346;;;253;1;0;0;0;0;346;;;9;;;337;307;;;30;;;;;9
1;010300074;1;|3010363|3010363|3010363|3010363|3010363|3010363|3010363|3010363;600;576;6;293;;;305;2;0;0;0;0;293;;;11;;;293;259;;;23;;;;;11
